forecast_id,region,seasonality_index,discount_pct,forecast_accurate
1927,C,284.09,0.393,1
1928,D,293.03,0.396,1
1929,C,190.65,0.074,0
1930,C,48.49,0.389,0
1931,D,264.96,0.341,0
1932,D,174.96,0.402,0
1933,D,120.2,0.445,0
1934,C,99.83,0.152,0
1935,B,137.82,0.043,0
1936,D,46.99,0.343,0
1937,D,131.65,0.089,0
1938,B,46.53,0.298,0
1939,A,210.61,0.08,0
1940,C,254.47,0.416,0
1941,A,159.08,0.102,0
1942,D,497.08,0.111,1
1943,D,42.35,0.334,0
1944,A,227.92,0.306,0
1945,D,347.83,0.096,1
1946,C,425.16,0.444,1
1947,A,489.58,0.398,1
1948,D,414.67,0.356,1
1949,B,142.86,0.324,0
1950,D,151.5,0.149,0
1951,B,240.22,0.47,0
1952,B,327.35,0.462,1
1953,A,487.07,0.266,1
1954,B,444.34,0.036,1
1955,C,226.53,0.467,0
1956,A,143.29,0.228,0
1957,A,452.92,0.365,1
1958,D,11.21,0.132,0
1959,C,371.18,0.201,1
1960,B,77.38,0.468,0
1961,A,163.22,0.314,0
1962,C,327.1,0.084,1
1963,A,21.41,0.2,0
1964,A,221.49,0.191,0
1965,A,494.24,0.119,1
1966,B,243.4,0.305,0
1967,A,126.1,0.338,0
1968,C,486.02,0.2,1
1969,B,306.96,0.238,1
1970,C,496.84,0.352,1
1971,C,278.13,0.464,1
1972,C,461.74,0.49,1
1973,C,359.03,0.26,1
1974,D,245.54,0.294,0
1975,D,485.75,0.057,1
1976,B,186.61,0.163,0
1977,A,195.24,0.412,0
1978,B,252.3,0.419,0
1979,B,280.7,0.146,1
1980,D,380.14,0.148,1
1981,C,452.07,0.159,1
1982,B,470.47,0.223,1
1983,D,250.62,0.112,0
1984,A,362.87,0.009,1
1985,A,497.58,0.237,1
1986,A,251.07,0.363,0
1987,B,410.29,0.298,1
1988,C,74.81,0.375,0
1989,D,177.31,0.066,0
1990,A,189.07,0.1,0
1991,D,449.37,0.105,1
1992,D,436.2,0.385,1
1993,C,250.13,0.407,0
1994,D,331.97,0.23,1
1995,D,204.19,0.034,0
1996,B,64.97,0.145,0
1997,A,216.11,0.419,0
1998,C,294.35,0.173,1
1999,A,419.08,0.245,1
2000,C,135.59,0.265,0
